stop_id,stop_code,stop_name,stop_lon,stop_lat
490004807S,59036,Carlyle Avenue,-0.375474,51.51636
490004898AA,77249,South Greenford Station,-0.338716,51.53472
490004926W,76888,Central Parade (UB6),-0.324349,51.53332
490005535E,73992,Concord Road,-0.277910,51.52678
490005535W,56682,Kendal Avenue,-0.280415,51.52650
490007188R,57418,Gypsy Corner,-0.263858,51.52215
490008048Q,47746,Hemlock Road,-0.243531,51.51433
490008048W,76675,Hemlock Road,-0.241388,51.51423
490008940E,53493,Langdale Gardens (UB6),-0.314470,51.53261
490009005V,58739,Phoenix High School,-0.238049,51.51409
490009485Q,54595,Lynwood Road,-0.301600,51.53094
490009485R,71829,Lynwood Road,-0.300972,51.53116
490009855FF,76037,Middleton Avenue (UB6),-0.344883,51.53602
490009855W,75139,Greenford Road Roundabout,-0.345397,51.53577
490010946BB,48887,South Greenford Station,-0.338423,51.53447
490011188R,49779,Phoenix High School,-0.239276,51.51442
490011937P,75187,Savoy Circus,-0.247821,51.51407
490011937X,48656,Savoy Circus,-0.247382,51.51389
490012227S,71832,Somerset Road (UB1),-0.374857,51.52073
490013442N,47450,Denbigh Road (UB1),-0.375198,51.51964
490013442S,52738,Denbigh Road (UB1),-0.375137,51.51894
490013466E,48351,Bideford Avenue,-0.322466,51.53357
490014340E,58971,Welland Gardens,-0.335040,51.53432
490014388E,76959,Wendover Court,-0.271866,51.52575
490014388W,76776,Wendover Court,-0.272004,51.52552
490014578E,48971,White City Estate,-0.232015,51.51473
490014578W,74957,White City Estate,-0.231049,51.51473
490015059F,55123,Shepherd's Bush Green  Uxbridge Road,-0.220736,51.50458
490015319P,76271,Gypsy Corner,-0.264215,51.52185
490015320Q,55002,Wales Farm Road North Acton,-0.262926,51.52050
490015498N,74442,Hanger Lane Station,-0.291923,51.52948
490003275E,48408,Alscot Road,-0.074365,51.49368
490003275W,58000,Alscot Road,-0.074440,51.49362
490006266NA,56501,Dunton Road  Old Kent Road,-0.077126,51.48970
490006792E,75041,Fendall Street,-0.078243,51.49568
490007533E,73143,Griggs Place,-0.080660,51.49644
490008303N,51309,Hollydale Road,-0.054371,51.46760
490009307N,71728,Longfield Estate,-0.074213,51.49285
490009307S,75782,Longfield Estate,-0.074343,51.49250
490009480N,47266,Lynton Road (SE1),-0.075125,51.49172
490009480S,49424,Lynton Road (SE1),-0.075653,51.49082
490009606S,49032,Mansell Street,-0.073327,51.51283
490012367E,54690,Spa Road,-0.076190,51.49482
490012367W,74537,Spa Road,-0.077665,51.49537
490012800N,50510,St Mary's Road  Nunhead,-0.054067,51.47035
490013339S,59376,Humphrey Street,-0.075520,51.48849
490000016S,53339,Barkingside Station, 0.085105,51.58725
490000016U,57430,Barkingside Station, 0.085199,51.58740
490003127E,49591,Aintree Crescent, 0.081588,51.59432
490003127W,73597,Aintree Crescent, 0.081397,51.59423
490003194N,74258,Aldwych Avenue, 0.084084,51.58166
490003194S,59375,Aldwych Avenue, 0.084000,51.58076
490003613R,48612,Barkingside Magistrates Court, 0.081270,51.58799
490003616M,57724,Barking Town Centre, 0.077803,51.53794
490003623T,58321,Sandringham Gardens, 0.083483,51.58808
490003667W,73892,Basildon Avenue, 0.072156,51.59612
490003912N,56571,Benton Road, 0.083879,51.56740
490004681E,49366,Calne Avenue, 0.071414,51.59632
490004857E,52395,Caterham Avenue, 0.068453,51.59692
490004857W,50803,Caterham Avenue, 0.068864,51.59676
490005375S,56202,Clayhall  The Glade, 0.060928,51.59625
490005586S,49180,Copper Beech Close, 0.065704,51.59746
490006248N,71375,Vicarage Lane Ilford, 0.083376,51.56523
490006248S,73144,Benton Road, 0.083864,51.56643
490006341N,53060,Eastern Avenue (IG2), 0.083687,51.57329
490006341S2,50999,Clifton Road (IG2), 0.083846,51.57299
490007532E,73820,Christchurch Road (IG1), 0.078888,51.56268
490007532W,53955,Griggs Approach, 0.078456,51.56239
490007694N,52789,Hamilton Avenue Newbury Park, 0.083489,51.57842
490007694S,73431,Hamilton Avenue Newbury Park, 0.083554,51.57827
490008372N,47138,Emmott Avenue, 0.083331,51.57718
490008372S,59556,Artillery Close, 0.083579,51.57630
490008464E,58620,Brisbane Road, 0.081774,51.56365
490008464S,47545,Jaffe Road, 0.082921,51.56411
490009478N,56861,Parklands Close, 0.083363,51.57156
490009478S,72111,Parklands Close, 0.083584,51.57136
490010955N,48074,Ley Street  Perth Road, 0.083633,51.56958
490010955S,52734,Perth Road, 0.083962,51.56826
490011212N,77898,Princes Road Barkingside, 0.084775,51.58446
490011212S,73909,Princes Road Barkingside, 0.084582,51.58308
490011433E,74421,Ravensbourne Gardens, 0.074246,51.59574
490011433W,49685,Ravensbourne Gardens, 0.074900,51.59551
490011530E,57514,Owen Waters House, 0.061938,51.59751
490013927N,52610,Perrymans Farm Road, 0.083454,51.57546
490014332W,51084,Copper Beech Close, 0.066989,51.59712
490015391E,77746,Mossford Lane Fulwell Cross, 0.078281,51.59493
490015391W,72530,Mossford Lane Fulwell Cross, 0.077773,51.59488
490015523S1,52879,Eastern Avenue (IG2), 0.083874,51.57390
490000184Y,59009,Putney Bridge Station,-0.209022,51.46817
490001014A,55951,Barnes,-0.241187,51.46740
490001014B,72331,Barnes,-0.242023,51.46665
490003134M,74598,Roehampton Lane  Danebury Ave,-0.238931,51.44935
490003963N,74624,Beverley Way  Goals Sports Centre,-0.241947,51.40377
490005573N,47831,Coombe Lane West,-0.250836,51.41651
490006085W,55629,Dilton Gardens,-0.239279,51.44554
490006493N,57554,Elmbridge Avenue  Southwood Drive,-0.270614,51.38820
490006825E,58460,Festing Road,-0.223415,51.46829
490006825W,54324,Festing Road,-0.222592,51.46798
490007379N,50713,Grasmere Avenue,-0.257073,51.43174
490007379S,53221,Grasmere Avenue,-0.256786,51.43247
490008002N,74559,Heathmere Primary School,-0.242105,51.44503
490008155E,56793,Highfield Road  Oakdene Drive,-0.273131,51.38661
490008155S,51993,Oakdene Drive  Highfield Road,-0.274355,51.38503
490008428N,56180,Huntley Way,-0.246818,51.41025
490008428S,47310,Huntley Way,-0.245108,51.40984
490008445N,54641,Hyacinth Road,-0.241329,51.44649
490008686N,49847,Keswick Avenue,-0.256462,51.42776
490008686S,57005,Keswick Avenue,-0.255900,51.42816
490008832N,50544,Roehampton Vale Asda,-0.247927,51.43878
490008832S1,53574,Roehampton Vale Asda,-0.247975,51.43867
490009523NGS,76406,Malden Way  Malden Road,-0.255400,51.39446
490009523S,59343,Malden Way  Malden Road,-0.255341,51.39410
490009745S,49229,Mayfield Surgery,-0.236666,51.44836
490010306W1,58803,Norley Vale,-0.240318,51.44435
490010680N,49865,South Lane,-0.264993,51.39090
490010967D,76756,Shawford Court,-0.238948,51.44815
490010967R,54998,Petersfield Rise,-0.238510,51.44721
490011205E,59473,Princes Avenue Tolworth,-0.284973,51.38241
490011205L,55991,Princes Avenue Tolworth,-0.284965,51.38224
490011292W,52775,Putney Vale Cemetery,-0.241567,51.44181
490011587N,58585,Ringwood Gardens,-0.240752,51.44354
490011644W,59362,Roehampton Vale Campus,-0.250628,51.43815
490011828E,49026,Ruvigny Gardens,-0.219206,51.46732
490011828W,59264,Ruvigny Gardens,-0.218564,51.46716
490012311S,54303,South Lane,-0.264481,51.39076
490012360S,75007,Southwood Drive  Elmbridge Avenue,-0.271318,51.38743
490012375E,48797,Commondale,-0.227813,51.46850
490012375W,53354,Commondale,-0.227070,51.46836
490013344P,77563,Putney Pier,-0.215296,51.46643
490013344Q,75040,Putney Pier,-0.214880,51.46638
490013697F,74842,Tolworth Broadway,-0.281373,51.37991
490013697G,74938,Tolworth Broadway,-0.282105,51.38031
490013700R,76503,Tolworth  King Charles Road,-0.288314,51.38337
490013701C,74121,Tolworth Roundabout,-0.279497,51.37976
490013702D,54262,Tolworth Tower  Tolworth Station,-0.279733,51.38034
490013982N,57810,Vale Crescent  Robin Hood,-0.256790,51.43502
490013982S,73657,Vale Crescent  Robin Hood,-0.256323,51.43518
490014181S,57200,Wanborough Drive,-0.234723,51.44575
490014236N,47729,Warren Drive North,-0.277451,51.38257
490014237S,91299,Warren Drive SthTolworth Rise,-0.276415,51.38298
490014489W,47067,West Lodge,-0.244065,51.44082
490014648N,76544,Colliers Wood United Football Club,-0.253344,51.42126
490014648S,71855,Colliers Wood United Football Club,-0.251830,51.42023
490015370NGS,77287,Manor Drive North,-0.267483,51.38967
490015370S,56367,Manor Drive North,-0.267848,51.38911
490019476E,91361,Cambridge Avenue,-0.248096,51.41142
490019476N,91358,Cambridge Avenue,-0.248883,51.41153
490020108N,91359,Coombe Lane West  New Victoria Hospital,-0.250597,51.41409
490020108W,91360,Coombe Lane West  New Victoria Hospital,-0.249946,51.41381
9400ZZDLABR1,,Abbey Road DLR Station, 0.003837,51.53192
9400ZZDLABR2,,Abbey Road DLR Station, 0.003636,51.53193
9400ZZDLALL1,,All Saints DLR Station,-0.013019,51.51068
9400ZZDLALL2,,All Saints DLR Station,-0.012817,51.51102
9400ZZDLBEC1,,Beckton DLR Station, 0.061342,51.51479
9400ZZDLBLA1,,Blackwall DLR Station,-0.006638,51.50798
9400ZZDLBLA2,,Blackwall DLR Station,-0.006539,51.50793
9400ZZDLBNK1,,Bank DLR Station,-0.087911,51.51217
9400ZZDLBOW1,,Bow Church DLR Station,-0.020858,51.52767
9400ZZDLBOW2,,Bow Church DLR Station,-0.020828,51.52770
9400ZZDLBPK1,,Beckton Park DLR Station, 0.054976,51.50880
9400ZZDLBPK2,,Beckton Park DLR Station, 0.054871,51.50871
9400ZZDLCAN1,,Canary Wharf DLR Station,-0.020935,51.50493
9400ZZDLCAN2,,Canary Wharf DLR Station,-0.020900,51.50474
9400ZZDLCGT1,,Canning Town DLR Station, 0.007856,51.51446
9400ZZDLCGT3,,Canning Town DLR Station, 0.007564,51.51438
9400ZZDLCLA1,,Crossharbour DLR Station,-0.014531,51.49580
9400ZZDLCLA2,,Crossharbour DLR Station,-0.014420,51.49537
9400ZZDLCUS1,,Custom House (for ExCel) DLR Station, 0.026661,51.50951
9400ZZDLCUT1,,Cutty Sark (for Maritime Greenwich) DLR Station,-0.010654,51.48161
9400ZZDLCYP1,,Cyprus DLR Station, 0.063969,51.50850
9400ZZDLCYP2,,Cyprus DLR Station, 0.063910,51.50846
9400ZZDLDEP1,,Deptford Bridge DLR Station,-0.022578,51.47431
9400ZZDLDEP2,,Deptford Bridge DLR Station,-0.022464,51.47428
9400ZZDLDEV1,,Devons Road DLR Station,-0.017303,51.52223
9400ZZDLDEV2,,Devons Road DLR Station,-0.017373,51.52259
9400ZZDLEIN1,,East India DLR Station,-0.001711,51.50991
9400ZZDLEIN2,,East India DLR Station,-0.001493,51.50964
9400ZZDLELV1,,Elverson Road DLR Station,-0.016719,51.46895
9400ZZDLELV2,,Elverson Road DLR Station,-0.016803,51.46868
9400ZZDLGAL1,,Gallions Reach DLR Station, 0.072039,51.50913
9400ZZDLGAL2,,Gallions Reach DLR Station, 0.071960,51.50897
9400ZZDLGRE1,,Greenwich DLR Station,-0.016003,51.47816
9400ZZDLHEQ1,,Heron Quays DLR Station,-0.021453,51.50329
9400ZZDLHEQ2,,Heron Quays DLR Station,-0.021559,51.50318
9400ZZDLISL1,,Island Gardens DLR Station,-0.010022,51.48720
9400ZZDLKGV1,,King George V DLR Station, 0.061994,51.50209
9400ZZDLLCA1,,London City Airport DLR Station, 0.048754,51.50341
9400ZZDLLDP,,Langdon Park DLR Station,-0.014150,51.51517
9400ZZDLLDP2,,Langdon Park DLR Station,-0.014179,51.51517
9400ZZDLLEW1,,Lewisham DLR Station,-0.012440,51.46505
9400ZZDLLIM1,,Limehouse DLR Station,-0.039610,51.51233
9400ZZDLMUD1,,Mudchute DLR Station,-0.014476,51.49009
9400ZZDLMUD2,,Mudchute DLR Station,-0.014480,51.49034
9400ZZDLPDK1,,Pontoon Dock DLR Station, 0.032130,51.50221
9400ZZDLPDK2,,Pontoon Dock DLR Station, 0.033303,51.50236
9400ZZDLPOP1,,Poplar DLR Station,-0.017530,51.50769
9400ZZDLPOP3,,Poplar DLR Station,-0.017765,51.50760
9400ZZDLPRE1,,Prince Regent DLR Station, 0.033569,51.50929
9400ZZDLPUD1,,Pudding Mill Lane DLR Station,-0.012754,51.53433
9400ZZDLPUD2,,Pudding Mill Lane DLR Station,-0.013155,51.53406
9400ZZDLRAL1,,Royal Albert DLR Station, 0.046692,51.50854
9400ZZDLRAL2,,Royal Albert DLR Station, 0.046442,51.50842
9400ZZDLRVC1,,Royal Victoria DLR Station, 0.018205,51.50892
9400ZZDLRVC2,,Royal Victoria DLR Station, 0.018471,51.50907
9400ZZDLSHA1,,Shadwell DLR Station,-0.056343,51.51164
9400ZZDLSHS1,,Stratford High Street DLR Station,-0.001006,51.53819
9400ZZDLSHS2,,Stratford High Street DLR Station,-0.001179,51.53820
9400ZZDLSIT1,,Stratford International DLR Station,-0.009641,51.54519
9400ZZDLSOQ1,,South Quay DLR Station,-0.016247,51.50007
9400ZZDLSOQ2,,South Quay DLR Station,-0.015975,51.50005
9400ZZDLSTD1,,Stratford DLR Station,-0.004413,51.54074
9400ZZDLSTD3,,Stratford DLR Station,-0.003075,51.54102
9400ZZDLSTD4,,Stratford DLR Station,-0.002930,51.54101
9400ZZDLSTL1,,Star Lane DLR Station, 0.004228,51.52078
9400ZZDLTWG1,,Tower Gateway DLR Station,-0.074389,51.51055
9400ZZDLWFE2,,Westferry DLR Station,-0.026578,51.50941
9400ZZDLWHM1,,West Ham DLR Station, 0.004448,51.52776
9400ZZDLWIQ1,,West India Quay DLR Station,-0.020298,51.50700
9400ZZDLWIQ2,,West India Quay DLR Station,-0.020400,51.50698
9400ZZDLWLA1,,Woolwich Arsenal DLR Station, 0.069208,51.49021
9400ZZDLWSV1,,West Silvertown DLR Station, 0.022455,51.50239
490000218N,73550,Stamford Brook,-0.244806,51.49467
490000218P,49922,Stamford Brook,-0.244814,51.49520
4900008396,77347,Hounslow Heath  The Hussar,-0.388101,51.46322
490001158A,57426,Isleworth,-0.337614,51.47512
490001158B,52586,Isleworth,-0.337308,51.47521
490003375WL,73032,White City Bus Station,-0.223654,51.50884
490004327W1,56796,Bridge Road (TW3),-0.350384,51.47160
490004327W2,71089,Bridge Road (TW3),-0.349389,51.47201
490004635S,50911,The Green School,-0.324526,51.47822
490005698E,52520,Cranbrook Road (TW4),-0.381656,51.46470
490006226S,49686,Dukes Avenue (TW4),-0.387121,51.46610
490007273K,59548,Goldhawk Road   Youngs Corner,-0.245780,51.49330
490007273L,52091,Goldhawk Road   Youngs Corner,-0.246539,51.49342
490007873E,72474,Turnpike Way,-0.328396,51.47713
490007873W,51278,Turnpike Way,-0.328544,51.47703
490008125E,58656,Hibernia Road Hounslow,-0.371621,51.46675
490008125W,75878,Hibernia Road Hounslow,-0.372873,51.46636
490008392F,59102,Hounslow Bus Station,-0.353616,51.47101
490008392G,55061,Hounslow Bus Station,-0.353651,51.47082
490008395E,59228,Frampton Road,-0.386972,51.46337
490008397J,50124,Douglas Road (TW3),-0.361927,51.46889
490008398H,48532,Fair Street,-0.360100,51.46927
490008510E,50667,West Thames College,-0.342155,51.47496
490008510W,57120,West Thames College,-0.342549,51.47481
490009185E,51913,Linkfield Road,-0.334941,51.47536
490009185W,73030,Linkfield Road,-0.334323,51.47533
490009702E,51172,Martindale Road Hounslow,-0.385028,51.46380
490009702W,76236,Staines Road  Martindale Road,-0.383610,51.46400
490011296N,74425,Ravenscourt Gardens,-0.244283,51.49665
490011296S,58613,Ravenscourt Gardens,-0.244213,51.49622
490012522N,76635,Stamford Brook Road,-0.243776,51.49823
490012522S,48085,Stamford Brook Road,-0.243637,51.49809
490012599E,72776,Star Road,-0.346749,51.47296
490012599W,77377,Star Road,-0.347164,51.47263
490013259U,54149,The Bell,-0.366412,51.46707
490013620E,49145,Thornbury Road,-0.344652,51.47402
490013777S,56197,Treaty Centre,-0.364334,51.46683
490014362E,73093,Wellington Road South,-0.377396,51.46549
490014362W,72409,Wellington Road South,-0.379722,51.46486
490014874J,58639,Wood Lane London Road,-0.332341,51.47596
490014874K,56919,Wood Lane London Road,-0.331165,51.47624
490015029P,55387,The Green School,-0.325183,51.47798
490015373N,72335,Martindale Road,-0.386009,51.46620
490015444W,72427,The Bell,-0.368597,51.46719
490001170Q,49448,Kilburn High Road Station,-0.193210,51.53783
490003133W,75806,Manor House Drive (NW6),-0.213447,51.54320
490004440N,77843,Brondesbury Park,-0.221781,51.54546
490004441E,54555,Brondesbury Road,-0.199463,51.53651
490004441W,59515,Woodville Road,-0.199803,51.53629
490004442N,58989,Queen's Park StnVictoria Rd,-0.205095,51.53519
490004442S,55338,Queen's Park StnVictoria Rd,-0.204842,51.53502
490004970E,57533,Chambers Lane,-0.228586,51.54553
490004970W,54969,Chambers Lane,-0.229065,51.54544
490006769N,72087,Fawood Avenue,-0.259703,51.54302
490006769S,47185,Fawood Avenue,-0.259515,51.54303
490007063K,47617,Fulton Road,-0.281687,51.56086
490007063L,52844,Fulton Road,-0.280580,51.56076
490008456N,77867,Ikea Brent Park  Drury Way,-0.261778,51.55328
490008503N,75207,Brooksville Avenue,-0.207803,51.53856
490008503S,54002,Brooksville Avenue,-0.207726,51.53868
490008746N,71683,Kingfisher Way (NW10),-0.260983,51.55106
490008746S,52214,Kingfisher Way (NW10),-0.260974,51.55054
490008865N,48733,Knatchbull Road,-0.258797,51.54108
490008865S,47399,Knatchbull Road,-0.258096,51.54054
490009016E,49506,Manor House Drive (NW6),-0.214983,51.54412
490009935E,47128,Milverton Road,-0.219533,51.54543
490009935W,51799,Milverton Road,-0.219194,51.54524
490010715N,52524,The Paddocks,-0.272300,51.57025
490010792C,74993,Park Parade,-0.244067,51.53676
490010792D,73182,Park Parade,-0.243223,51.53693
490010957N,47621,Peter Avenue,-0.231963,51.54213
490010957S,59396,Peter Avenue,-0.231973,51.54185
490011731N,76846,Roundwood Park,-0.237656,51.54070
490011731S,77413,Roundwood Park,-0.237732,51.54023
490011818N,57715,Rutherford Way,-0.278712,51.56017
490011818S,58693,Rutherford Way,-0.278556,51.56011
490012018N,74414,Gloucester Close,-0.259741,51.54505
490012018S,74807,Gloucester Close,-0.259588,51.54528
490012147E,77303,Sidmouth Parade,-0.225519,51.54279
490012147W,77556,Sidmouth Parade,-0.225217,51.54279
490013098N,47841,Swaminarayan Temple,-0.260264,51.54760
490013098S,74181,Swaminarayan Temple,-0.259958,51.54730
490013248N,52382,Brondesbury Park Station  The Avenue,-0.211083,51.54172
490013248S,57195,Brondesbury Park Station  The Avenue,-0.211189,51.54195
490014689E,47425,The Oaks (NW10),-0.234764,51.54316
490014689S1,58926,The Oaks (NW10),-0.234228,51.54246
490014798N,53197,Winchelsea Road  Harlesden,-0.257397,51.53733
490014798S,77542,Winchelsea Road  Harlesden,-0.257278,51.53779
490014963H,51161,Newman College  Wrottesley Road,-0.239790,51.53773
490014963J,57446,Newman College  Wrottesley Road,-0.238977,51.53824
490015532S,72101,Brondesbury Park,-0.222007,51.54447
490015552S1,56976,Willesden Centre Health & Care,-0.235840,51.54329
490015753N,92059,Greenhill Way  Lycee International,-0.272499,51.56689
490015753S,92060,Greenhill Way  Lycee International,-0.272340,51.56692
490019235H,76048,Robson Avenue,-0.236492,51.54209
49003192HB,57244,Cross Way,-0.236831,51.54228
490001231D,57254,Putney Station,-0.216861,51.46136
490004138E,73035,Bolton Gardens  Brompton Library,-0.186933,51.49040
490004138W,57295,Bolton Gardens  Brompton Library,-0.186559,51.49040
490004628JA,52469,Putney Arts Theatre,-0.218872,51.46147
490005754E,48448,Cresswell Gardens,-0.183573,51.49086
490005754W,71655,Cresswell Gardens,-0.184338,51.49083
490005760N,51980,Crestway,-0.237307,51.45602
490005760S,57836,Crestway,-0.237143,51.45578
490006519N,58101,Elmshaw Road,-0.237916,51.45927
490006519S,49509,Elmshaw Road,-0.237570,51.45891
490007171N,72715,Gibbon Walk,-0.238196,51.46171
490007171S,54800,Gibbon Walk,-0.237968,51.46091
490007192E,75922,Gipsy Lane,-0.237718,51.46477
490010600E,72158,Onslow Gardens South Kensington,-0.179011,51.49182
490010600W,76873,Onslow Gardens South Kensington,-0.178870,51.49176
490011283N,49673,Putney Heath Dover House Road,-0.236666,51.45172
490011283S,47480,Putney Heath Dover House Road,-0.236429,51.45152
490011287E,75422,Putney Leisure Centre,-0.228763,51.46329
490011287W,47816,Putney Leisure Centre,-0.228954,51.46321
490011288E,59203,Putney Methodist Church,-0.222238,51.46266
490011288W,53302,Putney Methodist Church,-0.223321,51.46256
490011289JB,74648,Putney Arts Theatre,-0.220839,51.46160
490011640F,51452,Medfield Street,-0.239735,51.44976
490013941S,52801,Huntingfield Road,-0.238446,51.46418
490014048Z,91565,Victoria & Albert Museum,-0.172393,51.49595
490014818E,77126,Woodborough Road,-0.233738,51.46420
490014818W,48318,Woodborough Road,-0.234545,51.46419
490015071E,72685,Gloucester Road (SW7),-0.181014,51.49109
490015071W,51483,Gloucester Road (SW7),-0.180379,51.49112
490019460W,58681,Warwick Road (SW5),-0.191932,51.48894
490006232W1,74094,Dulwich  The Plough,-0.072714,51.44914
490002120Z,92369,Biggin Hill Memorial Museum, 0.023040,51.32800
490003993N,52473,Biggin Hill Airport  Passenger Terminal, 0.026837,51.33076
490003993S,50886,Biggin Hill Airport  Passenger Terminal, 0.027511,51.33238
490003994E,58835,Lebanon Gardens, 0.034717,51.31097
490003994S,75877,Lebanon Gardens, 0.034887,51.31156
490003996S,58706,Biggin Hill Valley, 0.026504,51.31019
490004073N,74545,Blackness Lane, 0.032331,51.34367
490004073S,76157,Blackness Lane, 0.032177,51.34343
490006165S,77366,Keston Church, 0.035815,51.34646
490006863N,53115,Fishponds Road, 0.037426,51.35883
490006863S,71802,Fishponds Road, 0.038871,51.36031
490007387N,51272,Gravel Road, 0.039124,51.37021
490007387S,49913,Gravel Road, 0.039233,51.37072
490007746N,49759,Biggin Hill Memorial Museum, 0.023229,51.32869
490007746S,72244,Hanbury Drive, 0.024710,51.32909
490007894S,56163,Hastings Road  Trinity Church, 0.042038,51.37855
490008000N2,56402,Westerham Rd  Heathfield Rd, 0.032456,51.35395
490008000S,54787,Westerham Rd  Heathfield Rd, 0.033866,51.35465
490008533N,72444,Biggin Hill  Black Horse, 0.032952,51.31615
490008533S,77580,Biggin Hill  Black Horse, 0.033087,51.31630
490008680N,58229,Keston Church, 0.036038,51.34857
490008816S,75076,Kings Road Recreation Ground, 0.026879,51.31316
490009051N,47091,Leaves Green  Ashmore Lane, 0.030648,51.33938
490009051S,55972,Leaves Green  Ashmore Lane, 0.030717,51.33964
490009625N,56581,Maple Leaf Close, 0.033712,51.31258
490009878N,55364,Leaves Green  The Kings Arms, 0.030193,51.33623
490009878S,73528,Leaves Green  The Kings Arms, 0.030338,51.33626
490010302N,58751,Norheads Lane  Stock Hill, 0.028457,51.31348
490010303Z,92260,Norheads Lane, 0.026462,51.31446
490011651N,75129,Rolinsden Way, 0.038998,51.36286
490011651S,49155,Rolinsden Way, 0.039129,51.36257
490011693N3,74098,Rosehill Road, 0.027441,51.30998
490011800S,73572,Rushley Close, 0.039157,51.36513
490011874N,73595,Main Road  Salt Box Hill, 0.023469,51.32536
490011874S,49837,Main Road  Salt Box Hill, 0.023843,51.32537
490012824N,58806,Stock Hill, 0.028652,51.31237
490013017N,56830,Main Road  Sunningvale Ave, 0.027245,51.32213
490013017S,55721,Main Road  Sunningvale Ave, 0.027729,51.32204
490013438N,73912,Westerham Road  The Keston Mark, 0.038891,51.36658
490013438S,71644,Oakley Road  The Keston Mark, 0.039071,51.36805
490013575N,47662,Oakley Road  The Limes, 0.039290,51.37266
490013575S,58922,Oakley Road  The Limes, 0.039367,51.37244
03700074,slgagwa,St Bernards Convent,-0.573352,51.50497
03700075,slgagwd,St Bernards Convent,-0.572843,51.50467
03700076,slgagwg,Kaywood Close,-0.569405,51.50311
03700077,slgagwj,Kaywood Close,-0.568149,51.50271
03700078,slgagwm,Upton Court Road Junction,-0.565689,51.50123
03700079,slgagwp,Upton Court Road Junction,-0.563880,51.50055
03700080,slgagwt,Drake Avenue,-0.561821,51.49960
03700081,slgajad,Drake Avenue,-0.559755,51.49934
03700082,slgajag,Cedar Way,-0.556504,51.49781
03700083,slgajaj,Cedar Way,-0.556026,51.49745
03700084,slgajam,Ditton Park Road,-0.552574,51.49591
03700085,slgajap,Ditton Park Road,-0.550101,51.49486
03700086,slgajat,The Toby,-0.548842,51.49411
03700087,slgajaw,The Toby,-0.546642,51.49354
03700155,slgamgp,Crown Close,-0.531885,51.48699
03700156,slgamgt,Crown Close,-0.529798,51.48560
03700157,slgamgw,Red Lion,-0.527863,51.48443
03700158,slgamja,Red Lion,-0.527667,51.48426
03700159,slgamjd,Ye Olde George Inn,-0.523785,51.48361
03700160,slgamjg,Ye Olde George Inn,-0.522417,51.48360
03700161,slgamjm,Star & Garter,-0.520324,51.48242
03700162,slgamjp,Coleridge Crescent West,-0.516320,51.48064
03700163,slgamjt,Coleridge Crescent West,-0.516138,51.48047
03700165,slgampa,Poyle Road Junction,-0.513051,51.47975
03700166,slgampd,Poyle Road Junction,-0.512536,51.47964
03700167,slgampg,Galleymead Road,-0.509809,51.47938
03700168,slgampj,Galleymead Road,-0.508299,51.47885
03700308,slgatpw,Slough Grammar School,-0.577371,51.50595
03700309,slgatwa,Uxbridge Road Sainsbury's,-0.578859,51.50675
03700310,slgatwd,Sorting Office,-0.585329,51.50905
03700330,slgawat,Queensmere Centre,-0.594274,51.50917
03700340,slgawga,Wellington Street Stop H,-0.590364,51.50981
03700344,slgawgj,Observatory Centre,-0.588338,51.50776
03700345,slgawgm,Wexham Road,-0.586473,51.50747
03700347,slgawgp,Herschel Street,-0.591174,51.50735
03700518,slgdgwp,Uxbridge Road Sainsbury's,-0.579922,51.50731
490005530E,59179,Compass Centre,-0.467873,51.48154
490005530W,55480,Compass Centre,-0.469488,51.48149
490007897E,47454,Pinglestone Close,-0.474373,51.48182
490007897W,74255,Pinglestone Close,-0.475746,51.48168
490008014W,76476,Bath Road  Newport Road,-0.463096,51.48100
490008019E,73895,Heathrow Park Thistle Hotel,-0.481712,51.48158
490008019W,76234,Heathrow Park Thistle Hotel,-0.482365,51.48142
490008021W,47440,Sipson Road,-0.451725,51.48124
490009308E,47375,The Square,-0.489465,51.48142
490009308W,58997,Heathrow Close,-0.490974,51.48021
490010009E,72122,Moor Bridge,-0.499463,51.47912
490010009W,71304,Moor Bridge,-0.498621,51.47888
490010245E,52018,Newport Road,-0.461943,51.48103
490005605N,77953,Corbylands Road, 0.088509,51.43972
490005605S,77933,Corbylands Road, 0.088377,51.43999
490005994S,48472,Days Lane, 0.086571,51.44140
490007515D,56312,Greenwich Town Cen Cutty Sark,-0.008432,51.48171
490007667N,49353,Halfway Street  Days Lane, 0.085726,51.44181
490011319HB,53554,Queen Mary's Hospital  Cancer Unit, 0.104946,51.41885
490011321HA,54995,Queen Mary's Hospital  Main Entrance, 0.101949,51.41968
490011535N,59183,Restons Crescent, 0.082042,51.44466
490011535S,72699,Restons Crescent, 0.082086,51.44499
490012139N,54512,Queen Mary's Hospital  Frognal Avenue, 0.099276,51.41941
490003898N,77154,Bennett Road, 0.032044,51.51941
490003898S,51395,Bennett Road, 0.032404,51.51971
490005290N,53489,Church Road (E12), 0.056753,51.54793
490005290W,73797,Little Ilford School, 0.057693,51.54829
490007202E,57880,Browning Road (E12), 0.054941,51.54165
490007202W,74782,Browning Road (E12), 0.054764,51.54156
490008190G,48197,High Street North, 0.051474,51.54119
490008190H,50677,High Street North, 0.051049,51.54104
490009220S,72112,St Stephens Church, 0.059388,51.54942
490010050S,59562,Mortlake Rd Prince Regent Lane, 0.031756,51.51454
490010216S,58635,Newham Leisure Centre, 0.032218,51.51844
